scenario_id,FECHA,SPY,EEM,VIG,GLD,BTC,LATAM,CORP
2,2020-11-30,282.06142229134184,33.913933470057124,116.94538653722188,144.3236431194614,5799.308066250976,1038.0298969354892,30452.36884731908
2,2020-12-31,275.0286268178052,34.390836140763305,114.29125527118202,143.57399456667287,7387.6715962349235,1038.619368469,30937.58679367245
2,2021-01-31,304.94538073637085,37.48301152179369,125.76219245523102,135.80861336224385,10496.2224803265,1041.3309375231488,31907.616187903754
2,2021-02-28,326.2295447293327,38.56533456180852,133.51178532419004,135.36917439326714,10804.264184425288,1040.7494086512713,32767.35445234949
2,2021-03-31,312.762337850065,38.175698267403185,131.53860402642078,129.72238364191676,9905.3582115521,1041.3999324740494,33049.18458103209
2,2021-04-30,332.43112488375505,41.66086755513973,135.35872416969715,137.19342636875905,13712.087292990023,1047.979932798467,34807.32731759799
2,2021-05-31,324.0729126806651,38.508098806406956,131.65121527780988,129.82944054895444,13829.38103124128,1044.7730381381268,36571.37656220241
2,2021-06-30,334.8110072233824,39.74704626996648,133.40968328027046,140.10690362456964,16965.11249880785,1052.5751781959061,39008.45493526631
2,2021-07-31,340.15960877017375,39.414645730962704,136.49349908754118,141.31511728970892,17538.347406943394,1057.0042125896077,42558.37785086747
2,2021-08-31,341.7298404169382,38.46780783198225,132.7513405798419,139.4186806507561,16201.436580751828,1057.6788337224234,46823.67136445342
2,2021-09-30,362.52723144674013,39.84777370602823,140.7034274087029,136.32167726859527,18157.413624478155,1058.275237912304,50500.91785798516
2,2021-10-31,373.2229549536419,40.933897070358576,144.0399869890304,148.138478937697,20901.022556695243,1060.0093386334534,53739.77829722866
2,2021-11-30,362.206527575312,39.16545884721245,140.00148268092678,157.20710258139326,22650.37441147743,1057.276841749534,53963.57438087489
2,2021-12-31,374.6580768937405,37.84122548580446,143.61488127238792,159.2076638711105,24886.653931265493,1057.0873620386053,55670.050518735625
2,2022-01-31,341.77470480962955,35.51962649143727,136.26409492211152,155.9115849180081,20967.4702279595,1052.2805609508346,60360.458986803766
2,2022-02-28,342.5461865462144,35.737538310403146,136.16667486204764,150.82645776308803,17285.246968053983,1054.5842353310732,60834.42380173202
2,2022-03-31,312.94783346949697,33.6087074635827,127.06232743062097,148.4645616148756,10185.362232014744,1053.9060974182755,62730.12661255325
2,2022-04-30,341.76640930708567,33.49137033029338,135.69728729992156,144.62207385136583,13024.145951401302,1055.9105933075743,69202.68149136634
2,2022-05-31,327.821669530751,33.04716546855525,131.01226804775743,140.36537295738597,10982.174212706284,1057.226978667711,72864.76066463847
2,2022-06-30,296.29875986384343,29.23370863665248,119.70268471124784,136.31137210597655,10562.640364201981,1049.438365286904,77135.17107328668
2,2022-07-31,320.380603748852,28.655404194012277,131.62335751543102,133.8789715951309,11095.814955893824,1054.2152485255806,78768.96337377568
2,2022-08-31,328.01764477009516,29.674978500540803,132.39800723990666,138.64328079331474,10591.280277518093,1045.2542165944244,82722.0497709213
2,2022-09-30,328.65727100172325,29.149092805594506,135.81988515668488,146.085395398541,8799.414643194714,1061.8443490878542,83822.17776122628
2,2022-10-31,327.9503156930817,29.35837384746089,134.05709956319308,149.26034611322004,8483.199701566155,1063.18471040211,84840.20220197564
2,2022-11-30,301.98787967311836,28.249852963645576,122.87230845342998,148.31078923377478,7863.783897676845,1063.3983238628684,82270.7161946158
2,2022-12-31,262.73332878466977,23.79485394001045,110.55406814898727,147.98094315986225,5877.811790070632,1062.4014610459967,76168.61335163379
2,2023-01-31,296.09612937098296,25.544783133957893,121.47153633547687,158.72592890095325,8004.612980552852,1069.949136659452,99645.77705587547
2,2023-02-28,310.203711409314,26.304712544875304,125.84493936023128,162.83401182150055,8539.126867133562,1071.7597650411167,95885.7772862948
2,2023-03-31,314.3218206170349,27.880346002373805,125.29960059675336,167.29193148710667,8295.294582293121,1072.7261116493082,100892.79030194221
2,2023-04-30,332.83292537253277,30.181049723499925,131.5335711674913,185.3435075321395,10289.102115722302,1074.6791490048115,114445.54407860152
2,2023-05-31,356.0635463735129,31.052528405744667,139.63880220114368,184.743787397753,10591.065279642868,1074.078996900777,117529.23459500512
2,2023-06-30,341.3647506370437,30.73879608013656,137.57506923347228,177.03738367088684,9709.897281855034,1074.750353491731,118540.09677364229
2,2023-07-31,332.85331205177897,31.171049506529954,134.45273748963785,176.1178127981609,12369.326052701323,1075.360677665326,120428.87536441191
2,2023-08-31,369.06005439292915,33.97372494862905,147.94719865648398,166.59225799698908,17574.034861947497,1078.168168863862,124204.8501938899
2,2023-09-30,381.1085818273997,36.02344280926868,150.95190831407803,178.27680528195222,26296.088088195746,1081.1485852449164,126960.38062812785
2,2023-10-31,385.723453670115,36.32793774731368,156.93871640059635,187.84526411155895,28238.961324338496,1089.1841231689846,129384.4073434436
2,2023-11-30,421.24375262438883,36.20110704196147,167.604029601306,182.98354410962142,36109.50159908155,1091.255716741628,142734.4151023242
2,2023-12-31,404.05618136873704,35.72096222884236,161.8174135159979,177.5977396120622,30448.126024911657,1092.616166252021,150287.65895922025
2,2024-01-31,365.20265919653195,31.5989643048953,147.84858791876073,172.4684019953391,29284.966595497783,1084.566839982197,159095.62013629294
2,2024-02-29,384.26144608303093,32.91593077761821,152.89715991042112,173.2554692583584,42370.71979204247,1088.2795414982322,153396.38474757638
2,2024-03-31,395.59839907623007,33.813114187160686,156.52287460052702,188.27381087015735,48772.990935395144,1090.0628075807376,163234.41350339117
2,2024-04-30,379.64800957479105,33.73903482307002,150.06001673683951,193.9022569952374,41293.529783355894,1079.9673777366097,168283.293782528
2,2024-05-31,398.8504936640056,34.397518059431476,155.05716015133532,197.04137410239585,46646.903752442544,1090.101786074344,184019.43774931275
2,2024-06-30,411.5941666416845,35.05600129579294,156.47144602336243,196.7759676997498,41465.459447812624,1100.0120680738398,194510.5879257104
2,2024-07-31,416.5781906727173,35.35231875215559,162.6771610012268,207.3373121360789,44529.1140535972,1108.1878071078393,198224.33594072884
2,2024-08-31,426.3117854040365,35.69802245124535,168.0771616035121,211.675334027604,40725.54182097183,1131.5943925186446,198675.24120330389
2,2024-09-30,408.7130451861034,35.33735540806932,165.5931358596207,202.84550756354068,37337.209939552195,1132.3016992957962,200384.03551185265
2,2024-10-31,398.52237383938075,35.834274445334074,161.83492074451038,201.79188365343194,47563.440707402624,1132.9447054568434,203576.88828073078
2,2024-11-30,441.87239135262496,39.056233364373284,178.07761757762415,190.8777142367622,67576.96915617477,1135.9025337976598,209959.91895909124
2,2024-12-31,456.2979883967282,41.41259137979002,181.6942560959323,204.26560935542636,101115.64860450813,1139.0425472174393,214617.95723826284
2,2025-01-31,433.64274679017615,39.80855473600117,171.85933700557425,197.68105585684552,93431.86658383971,1139.983330399711,221208.1240416512
2,2025-02-28,464.06867563822624,40.235244286565695,183.7753652549842,200.60618657010903,134213.46362046132,1137.663444597973,228478.02806321764
2,2025-03-31,460.3399583532942,38.591699351057905,181.246705739147,199.22186545066333,122905.64451704724,1137.0754551090529,229705.20589061803
2,2025-04-30,479.94351264263895,38.599601009401695,192.16693444470948,205.79438137429247,99663.97740929718,1139.0211657814787,232244.72546845072
2,2025-05-31,454.63067578964484,38.591699351057905,181.97397506892315,202.33959736315407,82680.03961315758,1136.3377955684084,237776.7142481118
2,2025-06-30,441.2113355338459,36.92444944051875,176.87190100157017,214.72626198845512,89600.10681362146,1133.4085388417898,238766.92111380963
2,2025-07-31,456.37882779585954,35.67598742220033,181.4369146407807,217.45879150249144,98446.35721982192,1133.2054152001629,246317.3856274353
2,2025-08-31,416.3229055262911,33.48722806097121,172.15024473748474,212.95673847055497,82942.89259450953,1128.0524891336295,267070.5399826753
2,2025-09-30,417.2626635411927,33.69267117790968,172.02716838936874,206.01105772342308,68376.79353559267,1130.5220449870926,269167.6419792547
2,2025-10-31,391.41915330175215,32.31154447476662,164.65380094500878,212.04851545538185,66276.29937351009,1134.1102602235437,285157.88445834164
2,2025-11-30,416.03445711397177,35.26135829752895,169.4356465964246,224.2609299566733,91746.94978784719,1141.2760431734885,300327.64642646816
2,2025-12-31,405.5742323754734,32.59288509948094,164.79476238144508,212.22351423022127,92531.75683318071,1137.7836556436491,315548.371447334
3,2020-02-29,326.86963262414815,41.75783831728332,128.26797545613923,150.6177491540225,9670.36250286139,1049.5980010589185,26264.62690670746
3,2020-03-31,328.3785155963751,40.754711099847945,124.75133108239726,148.59647200087326,8933.21138917356,1050.267895259946,28896.925138902672
3,2020-04-30,364.09850357329447,44.41908011396981,137.27210250167397,140.55944374793157,12692.087484281099,1053.0098756329394,29802.970816433346
3,2020-05-31,375.9850536264247,47.09899178101417,140.06000802371574,150.4180859595673,18991.213635999193,1055.9207461013707,30464.160721555327
3,2020-06-30,372.1536022133599,48.59390849324299,135.97240277431638,145.56888213434016,22688.301422591976,1056.387677541699,31292.36324172331
3,2020-07-31,382.50153791951135,48.97675301710647,138.1154191186617,136.46081234087006,29913.07328582057,1054.5100170688884,31391.851014809974
3,2020-08-31,398.56145368503496,48.621254530661815,145.92353885477164,134.90063371884045,38616.18642878465,1053.516545919253,30962.682832524777
3,2020-09-30,419.64952091127367,49.2046366622633,151.80691242975664,139.707670554283,37210.81351296297,1055.7617907174288,32514.468847695116
3,2020-10-31,398.33857488431505,47.67209500466919,144.6214472920637,133.05677211716375,38484.0116789403,1058.113304770255,31250.47369656335
3,2020-11-30,389.69119494858364,46.1018678964785,142.49931510113882,142.86626526129294,49566.35445035945,1062.2138788623731,36153.799659045406
3,2020-12-31,398.6663599629372,46.4076845989427,143.46708784746502,141.98984261247682,53658.786799801215,1063.1617304597235,40692.62604779698
3,2021-01-31,406.84681605824045,47.650064952703524,146.8508112626775,149.07152508499638,49655.57762035835,1073.8095586841634,40116.2598540018
3,2021-02-28,420.1739584864408,51.03316222371377,150.24149707174843,166.59997806131878,52806.48672917317,1107.799339796622,42495.80180987062
3,2021-03-31,430.1898137519317,52.84894889459497,151.1257210917731,172.52871950919254,50405.33783619314,1098.3828328061234,44628.489214594345
3,2021-04-30,431.02867316648474,51.912385243298345,155.0316240463702,181.78974172342063,41877.60650546307,1115.816215456454,45222.00751214575
3,2021-05-31,430.1015127609261,52.285099349426595,153.01949222127473,185.74067377129225,40372.69675480027,1117.2247052132643,45771.23100092523
3,2021-06-30,396.0521995790009,50.31090538206521,140.25261108037552,184.55903819851565,37424.8130204427,1117.4491763078825,44384.99505918943
3,2021-07-31,344.5704936254894,42.37688056983922,126.19195422156494,184.14857531534065,27973.302684186594,1116.4016445329983,41092.91475329138
3,2021-08-31,388.3252647461965,45.49337544913299,138.65369957993786,197.51971469149677,38095.03770655494,1124.3329565428357,53758.82849775863
3,2021-09-30,406.82712946695995,46.84675370348764,143.6457209820677,202.63184332740386,40638.86171321703,1126.2356162972176,51730.31119640672
3,2021-10-31,412.2279628103042,49.652840726278065,143.02324398571412,208.17931138486026,39478.430833218335,1127.2510807728706,54431.59129022644
3,2021-11-30,425.88705823174286,51.25035561231841,144.9336084105792,224.65904954608374,48429.93470560544,1135.6691490914657,58058.855736213045
3,2021-12-31,432.6905985254374,50.821754057527095,148.28380415073678,226.5963997168228,50066.33583020328,1140.4478269715703,63342.440096926395
3,2022-01-31,434.68796815294405,49.60088902266699,144.21839808402876,223.55549565135888,46249.88580523443,1141.1757050592685,69690.75769086446
3,2022-02-28,461.1427127505972,51.380234871346076,152.8573859757833,218.58950312509737,51833.57058893308,1141.819191484625,75163.84612845439
3,2022-03-31,476.2374175918064,54.48434916210738,156.45225893291865,223.59228078118304,49813.99798416205,1142.3993841632248,80843.27207272277
3,2022-04-30,468.4976102852181,50.873705761138154,153.4879003426107,220.73530236483998,44366.9798554366,1146.1548131374352,104138.4040116274
3,2022-05-31,444.7060251909071,49.28917880100059,146.2228691308084,210.2270169450717,45885.03205717672,1148.7076609232745,100090.0390103757
3,2022-06-30,435.05207199129165,47.665688063154725,144.07723815115696,225.7258183109843,59098.666269159454,1153.1593211118047,115794.57173620723
3,2022-07-31,474.79140520522594,51.38023487134607,154.83362503598858,231.4397751436704,64386.265550507596,1160.3220634530655,146632.94370566483
3,2022-08-31,494.46341544280443,52.22445005502592,160.35768374237196,234.40710894948595,71523.3076620907,1174.8268804180632,193409.87917179355
3,2022-09-30,502.3384613179218,49.86064754072234,162.3245121403858,231.07192384542878,72415.46990531952,1174.0884533725723,212238.38915822905
3,2022-10-31,528.5539376789466,51.93871568516506,167.86739217115203,232.12643090038804,104773.74368728464,1178.1076062916006,204635.43605808367
3,2022-11-30,553.7370363345394,53.48383577514403,173.91120937168031,238.1342371409459,111770.08705653442,1180.1012665465792,196913.79229996452
3,2022-12-31,561.0881720692645,56.687479264458254,173.15757935401055,244.6536570516243,108578.52471908924,1181.1652987051348,207196.33835538806
3,2023-01-31,594.1318911144642,61.365365775403795,181.77260485011809,271.0529224298422,134675.81136827564,1183.315763699269,235028.66362612558
3,2023-02-28,635.6003028457477,63.13729248409528,192.97361570097488,270.17587042392137,138628.25869039836,1182.654943727113,241361.41923440972
3,2023-03-31,609.3618431193279,62.49939886896636,190.12164328116566,258.90575214783826,127094.50057242827,1183.3941660688463,243437.35490205017
3,2023-04-30,617.4514259472791,66.24306813596515,189.297766672504,265.99383547347423,123465.3540627884,1184.4611672531003,256149.29236541325
3,2023-05-31,634.0339495693275,67.66867218480226,195.47461766079638,284.04314252683065,134526.7852928426,1189.125659682754,263365.98708502785
3,2023-06-30,625.9849990945847,68.44483438916915,196.35426310670346,289.21735045265586,110946.80198303609,1207.6081949515824,266278.4286236756
3,2023-07-31,589.332775663132,69.22099659353603,187.5191429137469,316.53848657054834,108587.50462750044,1213.4904088562346,271768.61105164106
3,2023-08-31,584.223167050239,69.31603686345849,184.6578786061811,333.7089472670766,124607.78423784015,1228.2888206795174,275798.2405819331
3,2023-09-30,620.9386021346348,72.10388478118443,191.32771770152033,333.52219241625073,137804.3849762775,1230.1257225655315,285142.7702051425
3,2023-10-31,650.9219961806006,76.41237701766997,197.84289386131545,334.87341868987386,141768.3860726353,1237.4320514155206,287387.2032620547
3,2023-11-30,665.9136932035834,76.9192584572565,199.1865281138548,332.8191153307882,153473.45366788981,1238.5362564818327,323466.4158000645
3,2023-12-31,679.5779455147631,78.9784643055768,203.88441478100677,349.4183258953783,142023.57984170088,1250.940504049187,318884.87056687486
3,2024-01-31,701.8389826261916,84.58584023100282,208.59196788163024,390.5043930770904,151035.72737548026,1290.5370913336615,337799.89234027144
3,2024-02-29,716.2404058711317,86.85028817787892,213.5116852644543,409.9806321165505,139767.71990991465,1303.4621401499383,333015.3292112196
3,2024-03-31,739.7024007181312,93.01655412552616,218.44152552255167,458.1878683889403,148636.72119612404,1344.7212186092167,352768.51534296514
3,2024-04-30,681.143297910526,89.50441161639326,200.21628537765343,455.272992108424,137783.7485695135,1344.9913979585356,342084.5030411917
3,2024-05-31,592.6034059152032,75.38957474006668,180.14412797141753,454.26045613729735,102986.92745883677,1343.730560995048,316711.7469123913
3,2024-06-30,587.8419327136199,72.31003201698462,177.66543251196305,451.1257455188881,94310.02192114665,1343.0360678656805,318412.8366704865
3,2024-07-31,612.875152255819,72.3248375108456,188.36988723951882,466.0088063680309,76475.83584263927,1345.3342087664955,321933.06874107785
3,2024-08-31,580.5513301149898,72.31003201698462,178.37833164853183,458.1856589986097,63443.43564527364,1342.1647946670203,329601.4027386972
3,2024-09-30,563.4151880778555,69.18607281231964,173.3770700135263,486.2345044450711,68753.45775154911,1338.7049561679917,330974.00801237824
3,2024-10-31,582.783673919526,66.84680478228616,177.85188305537335,492.4221506222788,75541.51108308669,1338.4650403596647,341440.31335640344
3,2024-11-30,531.6333222363934,62.745682982797064,168.7487094653413,482.22752652414806,63645.1324064822,1332.3787551168477,370207.92757956166
3,2024-12-31,532.8333683278494,63.13062582318232,168.6280649960758,466.4994567256949,52468.028808433024,1335.2956262601897,373114.88910413487
3,2025-01-31,566.3418339510608,68.89400221759422,173.52533049908996,493.36634951165365,72632.0215530718,1343.7325824957368,392963.7670870283
3,2025-02-28,600.8089222300496,71.36545503346498,183.91986579423937,482.4068622610931,81400.78511852172,1344.4902867408516,423824.7524070047
3,2025-03-31,620.47535757917,75.67696761005703,188.24526065561963,493.4475308986948,78229.19586151386,1345.1734626995612,455849.20856016356
3,2025-04-30,610.3913962423364,70.66190277201272,184.67850834846053,487.14244317182914,69675.05715960199,1349.5954743595735,587202.9648517427
3,2025-05-31,579.3940581007527,68.46104697977745,175.93713444012135,463.95162694039607,72059.04575364513,1352.6014485778965,564375.5367372154
3,2025-06-30,566.8162138526592,66.20607178281509,173.35548515112998,498.1560513470838,92810.08001393983,1357.8432713883606,652928.3455280038
3,2025-07-31,618.5913916842508,71.36545503346497,186.29770066567875,510.7662268008151,101113.86321859846,1366.2773891331597,826816.006122884
3,2025-08-31,644.2214600820358,72.5380421358854,192.94431528251175,517.3148586888044,112322.05946489093,1383.356788100904,1090576.099751
3,2025-09-30,654.4816196680345,69.25479824910819,195.31082713075378,509.95441293040324,113723.13421677063,1382.4872914261825,1196744.0115094818
3,2025-10-31,669.5553000886481,69.71419989586845,196.6372650538092,506.82606351538544,123112.65334742851,1383.720934493338,1346985.8491930803
3,2025-11-30,683.2942765507253,71.58051908583198,201.27502642506764,532.1037959543789,113927.84442089088,1397.5792425935322,1327907.2793784048
