scenario_id,base_model,w_SPY,w_EEM,w_VIG,w_GLD,w_BTC,w_LATAM,w_CORP
38,risk_parity,0.05819510757572457,0.06475137918551904,0.06016524073211662,0.09340198409168088,0.020865717418897006,0.6069948916428554,0.09562567935320657
38,hrp,0.007155419772905108,0.013589461087270901,0.00909939598192688,0.02520786602328322,0.0008238887452262109,0.9217599783820027,0.022363990007384944
39,mpt,0.22656418444663107,4.692427002517314e-16,7.074419175467993e-16,0.1500000000000013,0.050000000000000544,0.3992263002383067,0.1742095153150593
39,capm_mvo,1.573593225828056e-17,5.450820654879523e-17,7.028190661011679e-18,4.85722573273506e-17,2.0816681711721685e-17,0.0,0.9999999999999999
39,risk_parity,0.07451122452252446,0.09321485373583664,0.08372130542505306,0.1420698025198057,0.02042001798356578,0.48785937880391367,0.09820341700930059
39,hrp,0.014643100010542953,0.029390626387915363,0.015028039732839048,0.02852083197280025,0.0011171575200148599,0.8950058501004311,0.016294394275456467
40,mpt,0.0,0.0,0.0,0.027578599268887418,0.04999999999116139,0.9224214007399512,0.0
40,capm_mvo,0.0,0.0,0.0,2.2370784576446557e-15,2.5530135375959716e-16,4.961309141293664e-16,0.999999999999997
40,risk_parity,0.05289013496456184,0.06542983413007852,0.06561635005813815,0.10020067665943934,0.018970909082177804,0.6461709570079128,0.05072113809769167
40,hrp,0.004625111810845377,0.010343606926468787,0.006382059511367816,0.02352422714333359,0.0005307953512556067,0.9481688312650041,0.006425367991724826
41,mpt,0.010397079907667296,0.0,0.0,0.14999999999999838,0.04236375083723153,0.7788412115810674,0.018397957674035407
41,capm_mvo,0.369721848484089,0.14482902456883556,0.019332323751876098,0.0,0.0,0.43425965520969223,0.03185714798550707
41,risk_parity,0.04425341338607683,0.05571121934953391,0.05169621121604301,0.09400423977492836,0.016259992303685803,0.6973945066620204,0.04068041730771167
41,hrp,0.0029942178394085786,0.006361790577494022,0.0039246616938708855,0.019644710593236425,0.000369429625713634,0.9625524956432756,0.0041526940270008375
42,mpt,0.1091909446328147,1.393969575186346e-14,1.566748033393637e-14,0.149999999999996,0.050000000000000294,0.690809055367149,1.0402811424781226e-14
42,capm_mvo,0.29104110002466593,0.15364827270172712,0.15475710538710488,0.0,0.0,0.3790985190803366,0.021455002806165607
42,risk_parity,0.0743876742868618,0.08210886623532915,0.07607127917670076,0.14917780142010068,0.020776260945657196,0.5060379310032904,0.09144018693206006
42,hrp,0.008926519224793528,0.022316490869775836,0.009645299624745734,0.03354961017296561,0.0007618479512684545,0.9036488797259595,0.02115135243049125
43,mpt,0.0023716946120135793,2.096567135245297e-14,1.9556475542096242e-13,0.1282037337829078,0.05,0.8194245716048467,1.5311784125075014e-14
43,capm_mvo,0.1859402348332582,0.10349031427644177,0.09009489119810533,1.4311468676808662e-17,7.04731412115578e-19,0.5966742468644696,0.02380031282772524
43,risk_parity,0.03881696871149783,0.043703358048460074,0.04280872255608255,0.07940794047403034,0.01321631086376233,0.7327479929161407,0.049298706430026235
43,hrp,0.0016417723057732926,0.0030867661829982085,0.0020574386641966304,0.007828138934472132,0.0001893421046466113,0.9804561439952981,0.004740397812615093
44,mpt,1.9736915333352243e-13,0.0,0.25345353000938037,0.14999999999999714,0.04999999999999179,0.5465464699904333,0.0
44,capm_mvo,0.23964544956528844,0.14874692018278687,0.05923154784690023,0.0,0.0011133843596543341,0.5400038356137555,0.011258862431614633
44,risk_parity,0.031384017385373206,0.039124509292172434,0.04540416556819109,0.07467672412533957,0.013318772765279497,0.7242585355893661,0.07183327527427809
44,hrp,0.0015816904234693644,0.002292421766449437,0.0019473813447521697,0.007310084417235452,0.00017420619079157304,0.9805029817438542,0.006191234113447817
45,mpt,0.18693383251864937,1.6833865031096204e-15,0.10745370760190527,0.1500000000000002,0.050000000000000065,0.43833463429968417,0.06727782557975927
45,capm_mvo,0.3138597436803487,0.16682527801514258,0.04461207098880259,2.168404344971009e-19,4.119968255444917e-18,0.46895070206177364,0.005752205253932495
45,risk_parity,0.0487466040349223,0.05761453518479625,0.05550286906828605,0.09571655598518432,0.017756993832137864,0.6649139765126058,0.059748465382067496
45,hrp,0.005208253608141412,0.009717949504987403,0.007078450541376416,0.014878238932305027,0.0006617396464361838,0.9566874357218365,0.005767932044917121
46,mpt,0.8075867937277535,0.0,8.500145032286355e-17,0.15,8.239936510889834e-18,1.6566609195578508e-16,0.042413206272246214
46,capm_mvo,0.27323535385775005,0.11872218380508406,3.2092384305570925e-17,7.372574772901429e-18,6.505213034913025e-18,0.5895790845526278,0.018463377784538014
46,risk_parity,0.04292150629305433,0.0505649843792488,0.05027795544288087,0.0819230639251405,0.01647316485509359,0.6972972460783063,0.06054207902627557
46,hrp,0.0023983882835182046,0.004037923892734011,0.00327698857139428,0.0141245331329227,0.00031682659561842,0.9706862755138208,0.0051590640099915975
47,mpt,1.7242374195098377e-11,3.93621246708305e-12,6.257452889182348e-12,0.15000000000004496,0.05000000000001784,0.7999999999579904,1.4510781465309668e-11
47,capm_mvo,1.62047319146573e-15,1.2459136147259183e-15,1.3571242913072112e-15,0.0,0.0,0.0,0.9999999999999958
47,risk_parity,0.05420045923087763,0.056341137809315184,0.06447098710615953,0.08322576614658082,0.019697254657969513,0.626598070793909,0.0954663242551884
47,hrp,0.005951370282234077,0.007465642262074148,0.0073563906539573475,0.02151721063233976,0.0006816019797378994,0.938301369971484,0.018726414218172775
48,mpt,5.749474093476298e-11,1.1990467856026478e-11,6.42887548753881e-11,0.14999999999906843,0.05000000000015733,0.799999999856794,1.020628495303108e-11
48,capm_mvo,8.654762746268871e-17,1.7335216659759586e-16,1.2923780896595758e-16,0.0,0.0,2.440069142811525e-16,0.9999999999999993
48,risk_parity,0.03716569455067334,0.055358375583251095,0.05323465132861762,0.129986849551521,0.014901408427461873,0.6435265042371865,0.06582651632128862
48,hrp,0.0025371708993290848,0.005270146741573998,0.0033956807000424054,0.02415559689913707,0.0003261013549268583,0.9554478448012155,0.008867458603775167
49,mpt,0.0,0.0,0.0,0.14999999999999983,0.030889249102843887,0.790239458573316,0.02887129232384022
49,capm_mvo,0.0,0.0,0.0,3.009745230819759e-16,1.0414665406772496e-16,7.418931875087573e-19,0.9999999999999996
49,risk_parity,0.06133843124258716,0.05946422299720164,0.06946923715198987,0.1040787292215799,0.022268597819686677,0.6261346343028238,0.05724614726413105
49,hrp,0.006338278769688566,0.009682090180608288,0.00883387661889349,0.024511463616125346,0.0009057024753666037,0.9422559634820785,0.007472624857239225
50,mpt,8.497402781207946e-16,0.0,5.630775711882965e-15,0.14999999999999758,0.04999999999999428,0.7644538329831031,0.03554616701689846
50,capm_mvo,0.173476270524164,0.16971620650341118,0.16850986856346312,0.14998612425600494,0.04999999999999999,0.13187139540289833,0.1564401347500583
50,risk_parity,0.07084300673566332,0.061200240126011614,0.07932211992167726,0.12789725516935052,0.02172399977575079,0.5425268047038814,0.09648657356766516
50,hrp,0.007768990825380996,0.011384048627168894,0.009038014998624944,0.02503305676987348,0.0007960084090712703,0.9272412695002606,0.018738610869619848
51,mpt,0.0,0.0,0.0,0.1499999999999992,0.037803240306181936,0.7856470909709411,0.026549668722877694
51,capm_mvo,5.769841830845915e-17,0.0,0.0,6.245004513516504e-17,7.112366251504908e-17,0.0,0.9999999999999998
