FECHA,SPY,EEM,VIG,GLD,BTC,LATAM,CORP
2020-01-02,324.87,45.78,125.34,143.95,6960.58,1043.97,286.1005234
2020-01-03,322.41,44.93,124.8,145.86,7269.82,1043.95,280.9416842
2020-01-06,323.64,44.82,124.88,147.39,7575.93,1043.84,282.0631794
2020-01-07,322.73,44.79,124.54,147.97,8021.36,1043.86,283.5883336
2020-01-08,324.45,45.05,125.13,146.86,8004.26,1043.97,284.7337655
2020-01-09,326.65,45.35,125.94,146.03,7786.84,1044.1,289.3484518
2020-01-10,325.71,45.59,125.51,146.91,8043.69,1044.22,292.0012106
2020-01-13,327.95,46.3,126.29,145.82,8131.06,1044.2,291.0786984
2020-01-14,327.45,46.04,126.37,145.69,8736.16,1044.21,292.4500315
2020-01-15,328.19,45.68,126.98,146.54,8821.69,1044.31,295.0362846
2020-01-16,330.92,45.97,128.05,146.31,8678.8,1044.48,295.0701987
2020-01-17,331.95,46.23,128.59,146.58,8906.32,1044.43,292.8311354
2020-01-21,331.3,45.06,128.6,146.74,8721.88,1044.7,290.2191167
2020-01-22,331.34,45.43,128.75,146.79,8640.65,1044.53,289.1543949
2020-01-23,331.72,44.96,128.68,147.12,8382.87,1044.67,288.6118303
2020-01-24,328.77,44.6,127.79,147.98,8406.05,1044.68,286.5431224
2020-01-27,323.5,43.06,126.55,148.99,8945.5,1044.66,284.2339198
2020-01-28,326.89,43.42,127.32,147.66,9042.56,1044.66,286.1324991
2020-01-29,326.62,43.63,127.03,148.46,9354.7,1044.82,289.1729749
2020-01-30,327.68,42.98,127.78,148.47,9552.18,1045.14,288.2192359
2020-01-31,321.73,42.11,125.37,149.33,9354.29,1045.2,287.311314
2020-02-03,324.12,42.58,126.16,148.36,9274.19,1045.1,290.4303052
2020-02-04,329.06,43.68,127.93,146.43,9139.77,1045.07,295.7753679
2020-02-05,332.86,43.93,129.35,146.61,9687.28,1045.03,295.159773
2020-02-06,333.98,43.97,129.41,147.4,9737.36,1045.14,295.4402129
2020-02-07,332.2,43.36,128.63,147.79,9744.46,1045.41,297.3684945
2020-02-10,334.68,43.6,129.31,148.17,9866.28,1045.34,295.7224693
2020-02-11,335.26,44.17,129.31,147.66,10236.53,1045.46,293.8469023
2020-02-12,337.42,44.77,130.01,147.54,10389.08,1045.29,294.5164664
2020-02-13,337.06,44.18,130.23,148.38,10180.13,1045.45,293.1661745
2020-02-14,337.6,44.2,130.69,149.0,10344.55,1045.63,292.4381312
2020-02-18,336.73,43.91,130.3,150.91,10154.96,1045.64,292.0587021
2020-02-19,338.34,44.23,130.53,151.79,9612.05,1045.73,291.8005697
2020-02-20,336.95,43.54,130.14,152.41,9610.56,1045.98,291.0000873
2020-02-21,333.48,43.29,129.4,154.7,9674.01,1045.77,292.3561129
2020-02-24,322.42,41.67,126.01,156.09,9606.78,1045.77,292.3561129
2020-02-25,312.65,41.34,122.39,153.3,9383.9,1045.77,292.3561129
2020-02-26,311.5,41.67,121.58,153.97,8747.24,1045.56,291.4386668
2020-02-27,297.51,40.67,116.46,154.0,8757.31,1045.33,290.1493213
2020-02-28,296.26,40.52,114.91,148.38,8671.27,1045.41,288.6696055
2020-03-02,309.09,41.4,120.16,149.2,8945.93,1045.6,288.3793723
2020-03-03,300.24,41.12,117.21,153.89,8738.3,1046.13,287.3698267
2020-03-04,312.86,41.85,122.24,154.16,8732.24,1046.81,288.2891101
2020-03-05,302.46,40.97,118.46,157.49,9115.82,1046.57,288.2060402
2020-03-06,297.46,40.13,117.48,157.55,9138.35,1046.59,286.1412817
2020-03-09,274.23,37.39,109.97,157.81,7861.2,1046.2,277.7602091
2020-03-10,288.42,39.29,114.71,154.48,7999.1,1046.34,278.1229137
2020-03-11,274.36,37.46,109.01,153.93,7863.14,1046.17,274.2314832
2020-03-12,248.11,33.71,99.38,147.79,5725.35,1044.38,271.3936214
2020-03-13,269.32,36.14,107.56,143.28,5434.09,1045.27,269.1949671
2020-03-16,239.85,31.63,96.09,141.64,4904.48,1043.83,266.9584099
2020-03-17,252.8,33.81,102.54,143.56,5469.8,1041.88,261.9601381
2020-03-18,240.0,30.89,98.93,140.7,5338.27,1039.75,257.3134352
2020-03-19,240.51,31.13,98.58,138.04,6254.32,1038.77,257.7614594
2020-03-20,228.8,31.36,93.23,140.11,5971.92,1039.68,254.4326039
2020-03-23,222.95,30.61,89.24,146.3,6414.54,1039.68,254.4326039
2020-03-24,243.15,32.91,97.24,153.4,6752.28,1039.68,254.4326039
2020-03-25,246.79,34.07,98.64,151.3,6598.56,1042.88,253.5513538
2020-03-26,261.2,35.36,104.03,153.24,6744.69,1045.83,254.4125601
2020-03-27,253.42,33.35,101.72,152.25,6683.67,1045.3,252.8833528
2020-03-30,261.65,33.9,105.31,152.92,6477.56,1044.43,251.4333411
2020-03-31,257.75,34.13,103.39,148.05,6481.37,1044.43,251.4333411
2020-04-01,246.15,32.67,99.31,149.45,6351.21,1043.89,253.8328858
2020-04-02,251.83,33.77,101.9,151.9,6749.37,1043.42,254.4603896
2020-04-03,248.19,33.13,100.52,152.65,6703.55,1043.48,255.3970369
2020-04-06,264.86,34.94,107.17,156.88,7231.12,1043.48,256.9894273
2020-04-07,265.13,35.12,106.75,156.04,7118.23,1045.35,256.2781181
2020-04-08,274.03,35.48,109.89,154.65,7325.08,1045.4,254.6755383
2020-04-09,278.2,35.35,111.33,158.69,7306.08,1045.4,254.6755383
2020-04-13,275.66,35.4,109.58,161.41,6828.62,1047.84,253.5546938
2020-04-14,283.79,36.21,113.05,162.68,6873.41,1047.85,254.000847
2020-04-15,277.76,35.28,110.56,161.85,6752.45,1047.97,252.1942393
2020-04-16,279.1,35.47,111.27,161.71,7060.08,1048.08,252.1509142
2020-04-17,286.64,36.26,114.54,158.57,7060.14,1048.85,259.1546575
2020-04-20,281.59,35.8,112.13,159.7,6868.11,1048.68,258.0470402
2020-04-21,273.04,34.81,109.12,158.61,6894.6,1048.79,257.076501
2020-04-22,279.1,35.76,111.4,161.73,7119.34,1048.68,256.219793
2020-04-23,279.08,35.63,110.92,163.34,7541.59,1048.81,245.7848523
2020-04-24,282.97,35.58,112.32,162.64,7533.88,1049.29,246.2765759
2020-04-27,287.05,36.3,114.03,161.56,7708.12,1049.69,246.3829525
2020-04-28,285.73,36.37,113.99,160.84,7736.85,1050.5,241.7697136
2020-04-29,293.21,37.43,115.55,161.73,8933.48,1051.62,241.7697136
2020-04-30,290.48,36.64,113.6,158.8,8826.56,1051.85,241.7697136
2020-05-01,282.79,35.32,111.22,159.78,8734.2,1051.85,241.7697136
2020-05-04,283.57,35.7,111.26,160.34,8921.68,1051.83,241.7697136
2020-05-05,286.19,35.9,112.31,161.02,8951.51,1051.96,232.459848
2020-05-06,284.25,35.79,111.12,158.95,9250.9,1051.51,234.2160511
2020-05-07,287.68,36.08,112.24,161.39,9801.31,1051.95,234.7636693
2020-05-08,292.44,36.84,113.83,160.42,9998.9,1052.02,237.8435033
2020-05-11,292.5,36.6,113.7,159.42,8636.21,1051.91,234.8560355
2020-05-12,286.67,36.46,111.59,160.04,8824.98,1052.11,232.7044841
2020-05-13,281.6,36.39,109.6,161.58,9300.04,1051.46,230.2129999
2020-05-14,284.97,36.53,110.28,163.01,9656.61,1051.27,233.2673592
2020-05-15,286.28,36.03,110.9,163.93,9241.91,1051.66,234.7425858
2020-05-18,295.0,37.44,114.51,162.69,9677.73,1052.7,237.5361087
2020-05-19,291.97,37.14,112.75,164.26,9690.24,1052.57,239.522623
2020-05-20,296.93,37.63,114.09,164.65,9588.55,1053.08,239.3518025
2020-05-21,294.88,37.2,113.49,162.25,9056.92,1053.19,240.4201976
2020-05-22,295.44,36.43,113.67,163.21,9181.0,1053.22,245.19171
2020-05-26,299.08,37.23,115.16,160.89,8859.07,1053.55,250.6357694
2020-05-27,303.53,37.35,116.92,161.18,9163.42,1053.43,248.7769894
2020-05-28,302.97,37.09,117.25,161.72,9446.84,1053.56,247.7232063
2020-05-29,304.32,37.73,117.69,162.91,9415.96,1053.63,252.6046792
2020-06-01,305.55,38.6,117.75,163.66,9680.19,1053.22,252.6246116
2020-06-02,308.08,39.52,118.78,162.6,9522.85,1053.51,257.5498731
2020-06-03,312.18,40.44,120.41,159.6,9583.65,1054.0,257.1094801
2020-06-04,311.36,39.87,119.63,161.28,9783.87,1053.84,256.6503186
2020-06-05,319.34,40.92,122.24,158.01,9712.33,1053.77,255.1827781
2020-06-08,323.2,41.17,123.37,159.72,9702.87,1053.91,256.9253909
2020-06-09,320.79,40.89,121.83,161.26,9749.6,1053.94,259.7039088
2020-06-10,319.0,41.19,121.2,163.57,9867.63,1053.92,262.9015545
2020-06-11,300.61,39.04,114.82,162.39,9340.86,1053.79,263.3588148
2020-06-12,304.21,39.87,115.59,162.62,9463.3,1053.88,263.6476311
2020-06-15,307.05,39.28,116.37,162.33,9481.06,1053.88,263.6476311
2020-06-16,312.96,39.53,118.47,162.25,9494.7,1054.07,268.933805
2020-06-17,311.66,39.91,118.1,162.56,9374.04,1053.8,270.1792302
2020-06-18,311.78,39.93,118.02,162.24,9343.09,1053.81,265.5807376
2020-06-19,308.64,39.92,117.24,164.03,9315.35,1054.14,263.4774765
2020-06-22,310.62,40.41,117.77,165.09,9645.06,1054.4,268.1619034
2020-06-23,312.05,40.8,118.25,166.48,9629.89,1054.33,268.0537383
2020-06-24,304.09,40.26,115.48,165.9,9288.58,1054.36,268.4233085
2020-06-25,307.35,40.43,116.4,165.8,9275.81,1054.54,274.5322042
2020-06-26,300.05,39.94,114.51,166.54,9190.26,1054.57,278.2105299
2020-06-29,304.46,40.12,115.6,166.63,9180.36,1054.38,283.8483913
2020-06-30,308.36,39.99,117.18,167.37,9147.09,1054.58,284.7788123
2020-07-01,310.52,40.44,117.2,166.62,9239.05,1054.59,276.9948815
2020-07-02,312.23,41.36,117.85,166.98,9082.38,1055.36,275.0026576
2020-07-06,317.05,43.14,119.13,167.98,9277.06,1055.63,276.4878725
2020-07-07,313.78,42.42,118.48,169.04,9254.79,1055.76,274.1982317
2020-07-08,316.18,43.52,118.89,170.09,9430.25,1056.36,274.6154799
2020-07-09,314.38,43.52,118.13,169.63,9237.04,1056.36,274.6154799
2020-07-10,317.59,43.24,119.2,169.19,9235.1,1056.36,274.6154799
2020-07-13,314.84,42.95,118.75,169.4,9249.8,1055.71,274.9793311
2020-07-14,318.92,43.01,120.75,170.19,9272.83,1055.24,273.5414346
2020-07-15,321.85,43.14,121.96,170.34,9213.7,1055.18,270.8418765
2020-07-16,320.79,42.53,121.91,168.73,9103.61,1055.63,272.1319286
2020-07-17,321.72,42.77,122.66,170.12,9157.69,1055.75,269.6083283
2020-07-20,324.32,43.32,122.37,170.94,9175.47,1055.69,266.2650506
2020-07-21,325.01,43.72,123.0,173.0,9376.53,1056.46,269.7369432
2020-07-22,326.86,43.53,124.1,175.63,9377.3,1055.95,273.8882744
2020-07-23,322.96,43.18,123.41,177.18,9593.77,1056.29,280.0822061
2020-07-24,320.88,43.14,122.9,178.7,9629.62,1056.14,274.8720258
2020-07-27,323.22,43.81,123.29,182.23,10891.81,1056.29,274.0512233
2020-07-28,321.17,43.45,122.74,183.75,10981.18,1056.5,274.5057727
2020-07-29,325.12,44.15,123.93,185.13,11222.15,1056.19,272.6917838
2020-07-30,323.96,43.59,123.45,183.76,11150.47,1056.23,268.9067174
2020-07-31,326.52,43.29,123.01,185.43,11345.63,1056.5,265.7268063
2020-08-03,328.79,43.59,123.73,185.64,11383.53,1056.42,268.2389918
2020-08-04,330.06,44.17,124.31,189.59,11214.45,1056.06,281.2765136
2020-08-05,332.11,44.65,125.15,191.35,11692.68,1055.72,280.5805667
2020-08-06,334.33,44.79,125.56,193.89,11851.58,1055.57,272.2151381
2020-08-07,334.57,43.87,126.31,190.81,11575.83,1054.31,266.4285921
2020-08-10,335.57,43.98,126.94,190.15,11859.27,1054.61,265.1812381
2020-08-11,332.8,43.86,126.68,179.94,11212.89,1054.92,268.444953
2020-08-12,337.44,44.45,128.17,179.1,11565.95,1054.57,265.2218405
2020-08-13,336.83,44.32,127.96,183.33,11615.32,1054.73,265.9240223
2020-08-14,336.84,44.24,127.99,182.54,11770.13,1054.67,266.6516503
2020-08-17,337.91,44.8,128.41,186.5,12327.23,1054.67,266.6516503
2020-08-18,338.64,44.75,128.34,188.18,12030.11,1054.65,261.6728698
2020-08-19,337.23,44.2,127.89,182.24,11715.31,1054.63,259.3103127
2020-08-20,338.28,44.06,127.68,183.5,11863.08,1055.12,259.3103127
2020-08-21,339.48,44.28,127.96,182.03,11621.41,1055.06,258.1646309
2020-08-24,342.92,44.77,129.1,181.0,11731.2,1054.4,256.2969999
2020-08-25,344.12,45.22,129.19,181.22,11265.47,1055.48,259.9023964
2020-08-26,347.57,45.34,129.71,183.36,11513.5,1055.43,263.9998722
2020-08-27,348.33,44.96,130.66,181.24,11267.05,1055.54,269.2375828
2020-08-28,350.58,45.55,131.67,184.39,11502.58,1055.43,271.4086914
2020-08-31,349.31,44.54,130.59,184.83,11678.6,1055.91,274.3233117
2020-09-01,352.6,45.3,131.54,185.05,12022.35,1056.08,283.3934291
2020-09-02,357.7,45.18,133.84,182.62,11375.47,1055.98,277.7418894
2020-09-03,345.39,44.32,130.0,181.14,10785.86,1056.38,277.7418894
2020-09-04,342.57,44.34,129.1,181.64,10606.46,1056.42,276.2409
2020-09-08,333.21,43.57,126.89,181.29,10016.81,1056.39,284.3303067
2020-09-09,339.79,44.22,129.24,183.05,10259.62,1056.62,276.5850171
2020-09-10,333.89,43.51,127.37,182.46,10307.29,1056.88,270.0977554
2020-09-11,334.06,43.93,128.05,182.45,10329.82,1056.94,266.6723496
2020-09-14,338.46,44.64,129.62,183.89,10694.29,1056.78,270.9072559
2020-09-15,340.17,45.11,130.23,183.45,10867.34,1056.87,272.2358103
2020-09-16,338.82,45.05,130.13,183.97,10998.05,1056.95,258.829935
2020-09-17,335.84,44.87,129.31,182.96,10937.41,1057.79,260.5700309
2020-09-18,330.65,44.52,128.33,183.2,10890.68,1057.87,252.9398429
2020-09-21,326.97,44.11,126.51,179.52,10479.79,1056.61,250.3481813
2020-09-22,330.3,43.78,127.5,178.65,10516.06,1056.52,248.9295683
2020-09-23,322.64,43.1,125.46,174.79,10224.14,1056.4,248.0301898
2020-09-24,323.5,42.9,125.57,175.44,10631.74,1056.3,251.3687533
2020-09-25,328.73,42.94,127.14,174.94,10717.46,1056.33,247.5002747
2020-09-28,334.19,43.42,128.83,176.7,10871.25,1056.64,243.6862577
2020-09-29,332.37,43.39,127.7,178.19,10756.95,1056.42,240.5057532
2020-09-30,334.89,44.09,128.66,177.12,10706.95,1056.57,241.8139612
2020-10-01,337.04,44.5,129.16,178.7,10606.06,1056.87,240.0059623
2020-10-02,333.84,43.99,128.55,178.54,10547.65,1056.99,241.6140057
2020-10-05,339.76,44.58,130.46,179.41,10741.28,1056.99,236.7332914
2020-10-06,334.93,44.66,129.14,177.3,10549.5,1057.45,241.2055849
2020-10-07,340.76,45.15,131.22,177.22,10661.08,1057.33,240.5712946
2020-10-08,343.78,45.52,132.19,177.85,10898.05,1057.57,240.2220761
2020-10-09,346.85,45.83,133.37,181.08,11041.96,1057.7,235.3309782
2020-10-12,352.43,46.23,134.53,180.56,11568.4,1057.7,235.3309782
2020-10-13,350.13,46.04,134.06,177.72,11434.88,1057.96,231.0964549
2020-10-14,347.93,45.73,133.48,178.27,11393.36,1058.22,229.9669142
2020-10-15,347.5,45.4,133.59,178.92,11545.26,1058.43,218.1105804
2020-10-16,347.29,45.56,134.18,178.3,11319.41,1058.51,218.1105804
2020-10-19,342.01,45.43,132.06,178.39,11735.13,1058.55,221.1419492
2020-10-20,343.38,45.93,132.56,179.25,11904.78,1058.66,213.9525237
2020-10-21,342.73,46.06,132.3,180.6,12855.5,1058.49,205.8381726
2020-10-22,344.61,46.05,132.65,178.83,13124.02,1058.68,211.0719749
2020-10-23,345.78,46.32,133.14,178.64,12942.9,1058.46,219.2385419
2020-10-26,339.39,45.72,130.68,178.55,13019.83,1058.57,214.5585017
2020-10-27,338.22,45.92,129.66,179.02,13620.54,1058.52,220.0362348
2020-10-28,326.66,44.77,125.82,176.13,13213.48,1058.29,226.9980854
2020-10-29,329.98,45.22,126.44,175.4,13486.71,1057.3,226.9980854
2020-10-30,326.54,44.71,125.74,176.2,13639.46,1057.17,235.2004405
2020-11-02,330.2,45.28,127.61,177.91,13619.76,1057.02,239.4386127
2020-11-03,336.03,45.48,130.19,178.92,13741.48,1056.28,239.4953153
2020-11-04,343.54,46.91,131.81,178.82,14008.75,1057.12,236.5003193
2020-11-05,350.24,47.71,133.98,182.93,15243.85,1057.6,235.1626363
2020-11-06,350.16,47.93,134.26,183.19,15553.32,1057.6,235.1626363
2020-11-09,354.56,48.26,135.81,175.08,15387.48,1058.43,235.1626363
2020-11-10,354.04,47.71,136.78,175.66,15389.01,1058.52,236.6337891
2020-11-11,356.67,48.02,137.18,174.9,15831.57,1058.41,239.770768
2020-11-12,353.21,47.66,135.96,175.96,16159.74,1058.36,242.7554636
2020-11-13,358.1,48.33,137.81,177.16,16294.47,1058.63,243.4096804
2020-11-16,362.57,48.93,139.51,177.15,16704.72,1058.39,241.3193146
2020-11-17,360.62,48.88,138.44,176.5,17639.21,1058.48,238.783647
2020-11-18,356.28,48.71,136.82,175.49,17786.57,1058.62,236.2547592
2020-11-19,357.78,48.79,137.18,175.16,17946.04,1059.0,237.5102723
2020-11-20,355.33,49.06,136.44,175.69,18589.49,1059.18,237.9875229
2020-11-23,357.46,49.19,137.31,172.23,18422.02,1059.18,237.9875229
2020-11-24,363.22,49.85,139.11,169.59,18944.86,1059.51,237.9631675
2020-11-25,362.66,49.57,138.54,169.51,18880.69,1059.81,240.457692
2020-11-27,363.67,50.04,138.7,167.79,17005.85,1059.97,240.1848919
2020-11-30,362.06,48.73,138.36,166.67,19378.61,1059.93,241.0816267
2020-12-01,366.02,49.69,139.33,170.18,19055.69,1059.88,242.4282892
2020-12-02,366.79,49.76,138.92,171.46,19156.67,1060.27,243.5382936
2020-12-03,366.69,50.33,138.52,172.81,19462.14,1059.66,247.6413384
2020-12-04,369.85,50.85,139.81,172.32,18825.45,1060.11,244.1666246
2020-12-07,369.09,50.85,139.16,174.89,19084.67,1060.11,244.1666246
2020-12-08,370.17,50.87,139.53,175.5,18773.5,1060.11,244.1666246
2020-12-09,366.85,50.43,139.06,172.5,18520.56,1060.1,247.9727772
2020-12-10,366.73,51.08,138.27,172.17,18349.98,1060.26,251.1343529
2020-12-11,366.3,50.72,138.74,172.49,18101.38,1060.68,247.7116671
2020-12-14,364.66,49.94,137.96,171.54,19199.17,1060.63,246.6305666
2020-12-15,369.59,50.48,139.71,173.94,19424.24,1060.69,244.5324157
2020-12-16,370.17,50.72,139.65,174.9,21206.36,1060.89,246.3498091
2020-12-17,372.24,51.05,140.81,176.74,22779.13,1061.92,248.6458706
2020-12-18,369.18,50.99,140.69,176.44,22901.2,1061.97,248.0219454
2020-12-21,367.86,50.24,139.05,175.88,23142.45,1061.8,251.3852199
2020-12-22,367.24,49.84,138.61,174.49,23437.95,1062.74,253.7314728
2020-12-23,367.57,50.35,138.55,175.65,23297.72,1062.88,250.467017
2020-12-24,369.0,50.13,139.23,176.35,23405.27,1062.88,250.467017
2020-12-28,372.17,50.27,140.07,175.71,26599.22,1062.92,252.6517958
2020-12-29,371.46,51.02,139.76,176.35,26895.14,1063.03,252.588403
2020-12-30,371.99,51.7,140.2,177.7,28904.39,1062.86,253.8982169
2020-12-31,373.88,51.67,141.17,178.36,28996.28,1062.86,253.8982169
2021-01-04,368.79,52.0,139.27,182.33,31037.38,1062.63,248.4293496
2021-01-05,371.33,53.25,139.72,182.87,33792.24,1062.73,246.7949551
2021-01-06,373.55,52.8,141.48,179.9,35939.27,1062.19,247.1812025
2021-01-07,379.1,53.3,142.35,179.48,39733.0,1062.91,244.4791022
2021-01-08,381.26,54.71,142.85,173.34,40040.7,1063.02,244.8449011
2021-01-11,378.69,53.97,142.42,173.0,33964.38,1062.83,246.5818785
2021-01-12,378.77,54.5,142.31,174.12,34712.73,1062.28,246.2828413
2021-01-13,379.79,54.62,142.11,173.37,37283.48,1062.55,246.267043
2021-01-14,378.46,55.13,141.3,173.28,38765.5,1062.92,245.9885671
2021-01-15,375.7,54.35,140.75,171.13,36261.52,1063.08,245.2290802
2021-01-19,378.65,55.25,141.08,172.58,36489.64,1063.05,248.5594309
2021-01-20,383.89,56.22,142.01,175.39,34913.07,1062.8,248.7950208
2021-01-21,384.24,56.32,141.56,175.28,31217.0,1062.35,248.3256899
2021-01-22,382.88,55.83,140.97,173.9,33322.33,1062.62,250.178046
2021-01-25,384.39,56.25,141.45,174.05,32701.29,1062.33,248.3584427
2021-01-26,383.79,55.84,141.21,173.62,32017.04,1062.31,247.828751
2021-01-27,374.41,54.29,137.72,172.52,31005.85,1063.05,248.716734
2021-01-28,377.63,54.67,139.77,172.68,33248.02,1063.05,247.9279745
2021-01-29,370.07,53.31,137.05,172.61,34641.09,1063.33,249.0243271
2021-02-01,376.23,54.75,138.57,174.23,33664.82,1063.47,249.5969495
2021-02-02,381.55,55.46,140.46,172.11,35687.9,1063.56,248.7477997
2021-02-03,381.85,55.74,140.11,171.85,37294.95,1063.99,247.8758813
2021-02-04,386.19,55.76,141.16,168.15,37681.13,1064.05,247.0059365
2021-02-05,387.71,56.24,141.81,169.81,37858.84,1064.02,246.975323
2021-02-08,390.51,56.34,142.83,171.52,44691.74,1064.03,246.2961245
2021-02-09,390.25,56.94,142.95,172.08,47335.77,1064.19,247.792383
2021-02-10,390.08,57.14,142.83,172.71,45039.51,1064.06,247.3511769
2021-02-11,390.71,57.75,143.2,171.21,46931.97,1064.38,249.5894747
2021-02-12,392.64,57.8,143.36,170.69,47947.17,1064.47,252.815299
2021-02-16,392.3,57.94,142.74,168.24,48585.51,1064.47,252.815299
2021-02-17,392.39,57.96,143.04,166.33,52400.42,1063.78,255.2025552
2021-02-18,390.72,57.16,142.43,166.32,52037.53,1063.87,258.8837546
2021-02-19,390.03,57.53,141.83,167.01,55629.08,1063.81,262.4088953
2021-02-22,387.03,55.84,141.49,169.51,54938.64,1062.04,264.6110371
2021-02-23,387.5,56.09,141.66,169.12,47962.92,1061.48,261.9430472
2021-02-24,391.77,55.73,142.64,169.0,48758.53,1062.28,259.5975723
2021-02-25,382.33,54.46,140.29,165.82,48083.51,1062.71,258.9636357
2021-02-26,380.36,53.73,139.21,161.81,45672.06,1061.44,259.1640952
2021-03-01,389.58,55.17,141.86,161.53,48856.4,1061.57,257.2598822
2021-03-02,386.54,54.63,141.14,162.41,47451.1,1061.47,252.2894421
2021-03-03,381.42,54.52,139.5,160.62,50952.74,1060.59,251.6166519
2021-03-04,376.7,53.25,137.41,159.04,47918.88,1060.26,252.8333837
2021-03-05,383.63,53.83,140.58,159.14,49053.13,1060.14,250.7384112
2021-03-08,381.72,52.38,141.45,157.49,51878.94,1058.79,249.9536038
2021-03-09,387.17,53.53,142.16,160.84,54320.06,1057.87,251.0048421
2021-03-10,389.58,53.29,143.37,161.66,56931.78,1058.07,255.9475656
2021-03-11,393.53,54.97,143.9,161.52,57624.02,1058.46,253.9359563
2021-03-12,394.06,53.99,144.65,161.49,56965.96,1059.2,253.9447931
2021-03-15,396.41,54.12,145.48,162.2,56414.61,1059.17,254.3289601
2021-03-16,395.91,54.35,145.23,162.35,56388.15,1059.63,253.5213758
2021-03-17,397.26,54.42,145.2,163.51,57751.66,1060.56,252.2867024
2021-03-18,391.48,53.42,144.48,162.56,57501.51,1060.26,252.7328858
2021-03-19,389.48,54.08,144.1,163.24,58410.01,1060.47,255.1991204
2021-03-22,392.59,53.92,144.24,163.0,54554.83,1060.6,257.9542196
2021-03-23,389.5,52.89,143.65,161.81,54447.56,1060.01,258.7016797
2021-03-24,387.52,51.68,143.76,162.37,54050.57,1060.01,258.7016797
2021-03-25,389.7,51.92,145.02,161.78,52001.01,1060.55,259.6684333
2021-03-26,395.98,53.27,147.99,162.24,54002.49,1060.52,264.0320458
2021-03-29,395.78,52.9,148.03,160.31,57234.35,1059.96,262.13583
2021-03-30,394.73,53.07,147.27,157.57,58673.67,1060.14,259.5168961
2021-03-31,396.33,53.34,147.08,159.96,58960.2,1060.44,258.453794
2021-04-01,400.61,53.86,148.09,161.98,58859.78,1060.44,258.453794
2021-04-05,406.36,54.07,150.08,161.92,58799.14,1060.81,258.8349502
2021-04-06,406.12,54.37,149.8,163.22,58243.87,1060.94,255.3701891
2021-04-07,406.59,53.57,149.61,162.76,56227.64,1061.23,252.6569264
2021-04-08,408.52,54.01,149.85,164.51,57679.16,1061.1,254.4846818
2021-04-09,411.49,53.55,150.88,163.27,58333.6,1061.34,255.4849499
2021-04-12,411.64,53.23,151.21,162.28,59977.92,1061.29,257.1158384
2021-04-13,412.86,53.45,150.83,163.43,63193.56,1061.6,261.8947678
2021-04-14,411.45,53.72,150.64,162.72,62384.19,1061.55,261.8199916
2021-04-15,415.87,54.21,152.15,165.35,63410.29,1062.18,262.7535791
2021-04-16,417.26,54.35,153.08,166.35,62005.42,1061.93,264.4917548
2021-04-19,415.21,54.15,152.37,165.89,56210.89,1062.12,264.3319623
2021-04-20,412.17,53.71,151.97,166.48,56800.5,1062.2,261.0218486
2021-04-21,416.07,54.04,153.25,168.13,54996.31,1062.16,262.5751887
2021-04-22,412.27,53.85,152.05,167.04,51593.44,1062.6,262.4782131
2021-04-23,416.74,54.63,153.27,166.4,50567.72,1062.64,257.2091853
2021-04-26,417.61,54.7,152.55,166.84,53262.87,1062.64,252.6286037
2021-04-27,417.52,54.67,152.89,166.42,55192.62,1062.71,251.8470872
2021-04-28,417.4,55.08,152.29,166.91,54438.68,1062.79,251.0589063
2021-04-29,420.06,54.95,153.85,166.22,52990.9,1062.68,250.6788012
2021-04-30,417.3,53.98,153.01,165.66,56814.44,1062.7,251.4401321
2021-05-03,418.2,53.98,154.16,167.81,56811.66,1062.59,250.4239146
2021-05-04,415.62,53.37,154.38,166.58,54770.39,1062.25,249.0147269
2021-05-05,415.75,53.62,154.5,167.27,56895.44,1062.45,249.1223949
2021-05-06,419.07,54.13,155.82,170.06,55955.47,1062.63,251.4725462
2021-05-07,422.12,54.69,156.66,171.59,57684.39,1063.11,250.7592986
2021-05-10,417.94,53.71,156.41,172.11,55308.81,1063.02,251.7536095
2021-05-11,414.21,53.56,154.68,172.14,56911.32,1062.7,252.5956136
2021-05-12,405.41,52.08,151.38,170.43,54482.81,1062.91,252.9746504
2021-05-13,410.28,52.01,153.96,171.13,49312.81,1062.6,252.8111819
2021-05-14,416.58,52.95,155.44,172.69,49193.56,1063.29,252.5541508
2021-05-17,415.52,52.9,154.74,174.7,44816.08,1062.87,250.786486
2021-05-18,411.94,53.61,153.66,175.04,43294.36,1062.51,251.4107067
2021-05-19,410.86,53.45,153.28,175.16,38336.11,1062.63,247.8374619
2021-05-20,415.28,53.76,154.38,175.96,40078.49,1061.24,248.0875892
2021-05-21,414.94,53.14,154.58,176.04,35251.36,1061.61,247.4581514
2021-05-24,419.17,53.58,155.33,176.35,39024.16,1061.61,247.4581514
2021-05-25,418.24,54.11,155.11,177.95,37646.5,1061.61,247.4581514
2021-05-26,419.07,54.51,155.16,177.64,38774.5,1061.57,248.1243056
2021-05-27,419.29,54.52,155.41,177.71,38495.29,1060.94,248.3405608
2021-05-28,420.04,54.87,155.7,178.38,35218.36,1061.13,246.6203627
2021-06-01,419.67,56.0,154.95,177.9,36322.98,1061.41,245.2381798
2021-06-02,420.33,56.09,155.18,178.77,37745.13,1061.18,244.3026887
2021-06-03,418.77,55.49,155.12,175.27,38705.27,1061.16,245.4048151
