expected_return,volatility,sharpe,alpha_capm_mvo,alpha_hrp,alpha_mpt,alpha_risk_parity,w_SPY,w_EEM,w_VIG,w_GLD,w_BTC,w_LATAM,w_CORP,frontier_rank,frontier_pct,profile_bucket,bucket_size
0.07468207390101703,0.047865353910154416,0.955901243859075,0.020115116488734906,0.23811370454462755,0.5433230156545976,0.1984481633120399,0.04147074857349346,0.024618245296632552,0.023644506846625023,0.11218391440242967,0.0327856002255057,0.741680486132141,0.02361649852317267,12.0,0.1791044776119403,muy_conservador,14
0.08223550199298632,0.05337997120693162,0.998651333583306,0.03441989890218405,0.10034746678914891,0.7017670415501533,0.16346559275851363,0.04903896570552525,0.025452440914838257,0.023309294103893503,0.1290954654731211,0.04024843512485004,0.7103198774838625,0.02253552119390932,28.0,0.417910447761194,conservador,14
0.08584858859276365,0.055662629323525795,1.0226082871755466,0.019840600283853663,0.020497330370957478,0.7736026848849571,0.18605938446023174,0.048076285240602895,0.02402127881095408,0.023483885381266067,0.14040730955023384,0.04373043065332015,0.6971323796761719,0.023148430687451118,34.0,0.5074626865671642,moderado,13
0.0880653156056862,0.062014431371502365,0.9536134047713989,0.128741925487034,0.009322624017897031,0.6315350352648248,0.23040041523024424,0.07975971925377441,0.045775233856373845,0.0360484064696097,0.12835350091727074,0.04161137139023145,0.636463226680587,0.03198854143215297,43.0,0.6417910447761194,levemente_riesgoso,13
0.09100053695675725,0.07072753684318159,0.8776357436827061,0.30348186638922253,0.03573209736208816,0.5628739878901706,0.09791204835851867,0.12437952082500951,0.07031109472641492,0.0443789519804892,0.10849205070516572,0.04152461230455368,0.5768680150075819,0.034045754450785025,57.0,0.8507462686567164,muy_riesgoso,13
