FECHA,SPY,EEM,VIG,GLD,BTC,LATAM,CORP
2021-06-30,0.01909341967431666,0.0051029706579186485,-0.005844572896596012,-0.07147662293979151,-0.017983801630740315,-0.0004994675487454137,-0.016179484760769025
2021-07-31,0.024412465542213768,-0.06436990027198541,0.031849602687512135,0.025297349513976997,0.17650050599971068,0.0015085800490288737,0.0025725819426456464
2021-08-31,0.029759868646097143,0.01569767441860459,0.016716754320059923,-0.000765516429160229,0.15530531759355726,0.0030596874411599195,0.004174397561040433
2021-09-30,-0.049650101869076146,-0.03873306620873873,-0.054128948826898116,-0.03223525251929993,-0.07599003840366847,0.0008259420901965964,-0.00010440381961152045
2021-10-31,0.07016358297991343,0.010718539102818614,0.0693359375,0.01479722323712096,0.4364848795996903,-0.0020350173023359064,-0.08079375045057346
2021-11-30,-0.008034839412084938,-0.0408483896307934,-0.013759512937595031,-0.006900690069006954,-0.0842524944843921,-0.0005168395729967523,-0.01180664768245554
2021-12-31,0.04258495039072785,0.00020475020475019257,0.060250632755108224,0.03299093655589136,-0.18910170642753843,0.0017111535243183873,0.035307767357876996
2022-01-31,-0.0527412834765032,-0.00020470829068575114,-0.053042212518195075,-0.01678755264389331,-0.1704120007812897,-0.002355856320922056,-0.0543048654722037
2022-02-28,-0.029517014514014006,-0.043202293202293296,-0.028037383177569986,0.0612172050687132,0.08369695071315153,-0.002577804538441253,0.08711914749428895
2022-03-31,0.03437693241417206,-0.03381125615236458,0.02580971659919018,0.0127256418881041,0.09873035558541998,-0.0001792148503084734,0.06751515674965436
2022-04-30,-0.08776901957311134,-0.06135105204872637,-0.051184015786877035,-0.02070301688347642,-0.1574813437809034,-0.004547212709553827,0.0030360096668931025
2022-05-31,0.002257281553398105,0.006134969325153339,-0.0007149356557910602,-0.032615454185744186,-0.1756160003983399,0.0021892206942957237,0.0012417792799814809
2022-06-30,-0.08640689705276927,-0.059568480300187576,-0.06686178861788616,-0.015659693817926756,-0.41074823802986504,-0.0006430381662064777,-0.1433495966365369
2022-07-31,0.09208747514910542,-0.003491271820448838,0.06795845821426072,-0.025881514899679492,0.27871210220326414,0.0019019682059047138,-0.004940419157833831
2022-08-31,-0.040801961212650784,-0.013263263263263325,-0.03452551886176736,-0.029433272394881027,-0.15678354237694314,0.0012466825965000705,0.029224906375348914
2022-09-30,-0.09615871248544972,-0.11539436976921114,-0.08632461299263172,-0.02888177308972195,-0.03820134705374689,-0.007367021025723397,-0.00928799232304156
2022-10-31,0.08127554734307618,-0.019782110091743244,0.09958567623557268,-0.017844443007693722,0.05047739706246479,0.004551847346814686,0.05221010540669546
2022-11-30,0.055591517568162496,0.15589353612167312,0.06748755214641378,0.08491870186294515,-0.16177668352800156,0.004408245121132248,-0.018602890524478166
2022-12-31,-0.061935832025117765,-0.04099190283400822,-0.04286164513079116,0.02930647412171572,-0.03071940132713602,0.0031739453930701433,0.009559827181694791
2023-01-31,0.06288732578511103,0.09129287598944602,0.029041817583141283,0.05759254892713983,0.3843100875441672,0.006318418236100243,-0.02656161077462116
2023-02-28,-0.02514268844715617,-0.07567698259187627,-0.02739024702419046,-0.05367593779610946,0.00855403963999124,-0.0030600725834288856,0.04286209341881597
2023-03-31,0.03313481047796896,0.03217368558723521,0.013357020660613284,0.07916126752267649,0.22674416595238744,0.007467784650801557,-0.04046247151530913
2023-04-30,0.0159749871760424,-0.008362899138367963,0.023115382118044314,0.008623512716952275,0.033789042552816895,0.0042078081313801086,-0.005774030995508439
2023-05-31,0.004616161373308003,-0.024022489138768366,-0.027416386367963397,-0.013419913419913554,-0.0762278677215783,0.0006382388308205922,0.027349956782658946
2023-06-30,0.06085915998564073,0.03587326525268408,0.05990212071778145,-0.02221369021500652,0.12072861773567234,0.0005638802355356631,0.043798744716100346
2023-07-31,0.032733261144197945,0.060414560161779596,0.02351782306224215,0.022886632635889192,-0.038962637183289406,0.000508130081300795,0.017626825342707875
2023-08-31,-0.016251993272024312,-0.06626936829559005,-0.018947368421052713,-0.012777625445571594,-0.10934713833764742,0.0032873170506486638,-0.02069895330892746
2023-09-30,-0.050782724547574154,-0.031146285422517184,-0.047332924586143466,-0.047605821575380625,0.03421581109839966,0.002227314980994155,-0.08025337253263753
2023-10-31,-0.02170861794703849,-0.03293807641633728,-0.014673703179302389,0.0737241178186061,0.28797264858652394,0.003875363889322525,-0.04906922675236858
2023-11-30,0.0913438546150167,0.07792915531335143,0.07465708687132588,0.02531370525286536,0.08947070408097302,0.006211407400631197,0.2575169759156306
2023-12-31,0.041432953549517926,0.016430738119312505,0.03567738406369658,0.012821192052980157,0.11084727543305739,0.012500681855373896,0.1384820017417332
2024-01-31,0.01592644800235643,-0.045262372544143226,0.01226525821596236,-0.014228173876654315,0.012473727409864965,-0.0006285411559769916,-0.07128399159123822
2024-02-29,0.05218687872763428,0.04167752018754878,0.03414690706707635,0.004563544706818856,0.4468420052272304,0.0034232113496077687,0.09814996617137317
2024-03-31,0.029503227838135748,0.02725681420355075,0.02371342078708394,0.08668321800221856,0.1511013071001701,0.0016386103151864173,0.08104831939403567
2024-04-30,-0.040319651289502434,-0.002190847127555906,-0.041290181260610126,0.029895002916585645,-0.15335252172552982,-0.009261328589435402,0.006367542975399765
2024-05-31,0.050579704370691925,0.01951695535496456,0.03330096532815463,0.016189172605843183,0.12964195594740446,0.009383994874895274,-0.0639070853371021
2024-06-30,0.031951002142708296,0.019143335726250488,0.009121061359867344,-0.0013469577333953264,-0.11107798991607476,0.009091152886910203,-0.04652103603615387
2024-07-31,0.01210907353643731,0.008452688424512855,0.039660367022733345,0.05367192223617523,0.07388449679763975,0.007432408490131603,0.06213905560434241
2024-08-31,0.023365588860042585,0.009778812572758921,0.033194583487011986,0.02092253365702934,-0.08541764895765114,0.02112149697070942,0.012744121945529985
2024-09-30,0.017882486517172946,0.0574129582660825,0.01004640726197148,0.05088849496303349,0.08027196022044047,0.0086630785791173,0.05508551323290267
2024-10-31,-0.008923591745677695,-0.03074574792847795,-0.019539533474704607,0.04299349954743681,0.09645545691007107,-0.014428289692737128,0.0755036345069422
2024-11-30,0.059633511536297146,-0.02677165354330724,0.054019259488130134,-0.031241371149067,0.3935353145972742,0.001992359733543392,0.07609204180247753
2024-12-31,-0.027333831217326243,-0.03328710124826628,-0.04323822552276724,-0.014088521519605934,-0.038439718946333024,-0.007728817076017358,-0.06828552661905651
2025-01-31,0.026856401856401924,0.021520803443328518,0.03263034264413012,0.06785611035394212,0.08959137819690621,0.003938071216358585,0.03313462344536022
2025-02-28,-0.012694825695390821,0.011470037453183535,0.004500049451092947,0.018216274752475226,-0.1752809543354269,0.015542962275121752,-0.04135934742880676
2025-03-31,-0.05855128075667304,0.011339967600092704,-0.04499581548761866,0.09446575758726783,-0.02126512268371994,0.004870962228678888,-0.045785635268744684
2025-04-30,-0.0086701585655804,0.0013729977116703207,-0.015258518480334105,0.05424446449642528,0.14753336182920695,0.012194914533548706,0.1268266017204569
2025-05-31,0.06284488044144698,0.040219378427788,0.036119981154792535,-0.00055963393356806,0.10590510712596313,0.001495496706546584,0.026637681514152245
2025-06-30,0.048287212202446694,0.05975395430579966,0.03405244278280195,0.004051383399209296,0.02876542061444698,0.005939497659435133,-0.00825667687825049
2025-07-31,0.023031480132718274,0.0066334991708125735,0.00679142033517377,-0.006134566807728947,0.08256472348678212,0.0008923359186057134,0.0024887622690881184
2025-08-31,0.020519554486773783,0.026771004942339305,0.023585363486363198,0.04987457090044889,-0.07460491409130587,0.010015247839889385,-0.012406251550375447
2025-09-30,0.03275715060848006,0.07099879663056563,0.023089322966053594,0.11758417958311074,0.0634552906202217,0.031653453666504294,-0.03759509320534293
2025-10-31,0.0238374013029512,0.035580524344569264,0.005885351499142821,0.0355866880468112,-0.045470718498935914,-0.008500191914022404,0.061956766948856545
2025-11-30,0.0019499750755065381,-0.017721518987341756,0.025845388371878775,0.05367814842985985,-0.16918310037804762,0.015871863734242986,0.014012864486106835
2025-12-31,-0.002151041133174325,0.007179675994108958,-0.01297884762204149,0.021733525832731804,-0.035935906472268964,0.0012622954724081925,0.009192155954370174
