date,profile_bucket,portfolio_return,portfolio_value,cumulative_return,rebalance_flag,turnover,target_w_SPY,start_w_SPY,post_w_SPY,end_w_SPY,drift_SPY,target_w_EEM,start_w_EEM,post_w_EEM,end_w_EEM,drift_EEM,target_w_VIG,start_w_VIG,post_w_VIG,end_w_VIG,drift_VIG,target_w_GLD,start_w_GLD,post_w_GLD,end_w_GLD,drift_GLD,target_w_BTC,start_w_BTC,post_w_BTC,end_w_BTC,drift_BTC,target_w_LATAM,start_w_LATAM,post_w_LATAM,end_w_LATAM,drift_LATAM,target_w_CORP,start_w_CORP,post_w_CORP,end_w_CORP,drift_CORP
2020-12-31,muy_conservador,0.03556660181809192,119.68091325214527,0.1968091325214527,1,0.04663326793284699,0.027848066850947453,0.02978454351737678,0.029700557394094027,0.027848066850947453,0.0018524905431465746,0.026706626098142353,0.02899699462781085,0.029690465230039636,0.026706626098142353,0.0029838391318972833,0.024592983973447533,0.0266812700161791,0.026288168137440223,0.024592983973447533,0.0016951841639926898,0.10257443725845457,0.0889286534830809,0.09189750260841353,0.10257443725845457,-0.010676934650041034,0.023659469046792208,0.03897841154130673,0.056320404262330655,0.023659469046792208,0.03266093521553845,0.5710106231970272,0.552556901245363,0.5350542899142212,0.5710106231970272,-0.03595633328280601,0.22360779357518865,0.2340732255688826,0.2310486124534606,0.22360779357518865,0.007440818878271943
2021-01-31,muy_conservador,0.007476737321826635,120.5757360029679,0.20575736002967893,0,0.0,0.027848066850947453,0.027848066850947453,0.027359721473093263,0.027359721473093263,-0.00048834537785419,0.026706626098142353,0.026706626098142353,0.02734980411151146,0.02734980411151146,0.0006431780133691091,0.024592983973447533,0.024592983973447533,0.0236980616461924,0.0236980616461924,-0.0008949223272551321,0.10257443725845457,0.10257443725845457,0.09853093519264298,0.09853093519264298,-0.004043502065811583,0.023659469046792208,0.023659469046792208,0.028055578693136716,0.028055578693136716,0.004396109646344508,0.5710106231970272,0.5710106231970272,0.5670236390672222,0.5670236390672222,-0.003986984129805027,0.22360779357518865,0.22360779357518865,0.22798225981620107,0.22798225981620107,0.004374466241012426
2021-02-28,muy_conservador,0.0038356435845853525,121.03822155122435,0.21038221551224345,0,0.0,0.027848066850947453,0.027359721473093263,0.028013025602804536,0.028013025602804536,0.0001649587518570833,0.026706626098142353,0.02734980411151146,0.027459951501943195,0.027459951501943195,0.0007533254038008426,0.024592983973447533,0.0236980616461924,0.02397958187657136,0.02397958187657136,-0.0006134020968761728,0.10257443725845457,0.09853093519264298,0.09201304389746937,0.09201304389746937,-0.010561393360985202,0.023659469046792208,0.028055578693136716,0.03684814847602853,0.03684814847602853,0.013188679429236325,0.5710106231970272,0.5670236390672222,0.5638530520415016,0.5638530520415016,-0.007157571155525622,0.22360779357518865,0.22798225981620107,0.22783319660368143,0.22783319660368143,0.00422540302849278
2021-03-31,muy_conservador,0.008355350602644796,122.04953832860544,0.22049538328605434,0,0.0,0.027848066850947453,0.028013025602804536,0.028947330501347214,0.028947330501347214,0.0010992636503997615,0.026706626098142353,0.027459951501943195,0.027034748237683242,0.027034748237683242,0.0003281221395408894,0.024592983973447533,0.02397958187657136,0.025125295996257638,0.025125295996257638,0.0005323120228101046,0.10257443725845457,0.09201304389746937,0.09020732995944895,0.09020732995944895,-0.012367107299005614,0.023659469046792208,0.03684814847602853,0.04717483729272009,0.04717483729272009,0.02351536824592788,0.5710106231970272,0.5638530520415016,0.5586540860958473,0.5586540860958473,-0.012356537101179899,0.22360779357518865,0.22783319660368143,0.2228563719166956,0.2228563719166956,-0.00075142165849304
2021-04-30,muy_conservador,0.01672628981656127,124.09097427866719,0.240909742786672,0,0.0,0.027848066850947453,0.028947330501347214,0.02997753396214701,0.02997753396214701,0.002129467111199556,0.026706626098142353,0.027034748237683242,0.026909036329155627,0.026909036329155627,0.00020241023101327457,0.024592983973447533,0.025125295996257638,0.02570829811411838,0.02570829811411838,0.0011153141406708457,0.10257443725845457,0.09020732995944895,0.09188487662303339,0.09188487662303339,-0.010689560635421175,0.023659469046792208,0.04717483729272009,0.04471015133461282,0.04471015133461282,0.021050682287820612,0.5710106231970272,0.5586540860958473,0.5506346104813528,0.5506346104813528,-0.020376012715674463,0.22360779357518865,0.2228563719166956,0.23017549315557992,0.23017549315557992,0.006567699580391273
2021-05-31,muy_conservador,-0.003768040943840241,123.62339440682415,0.2362339440682415,0,0.0,0.027848066850947453,0.02997753396214701,0.030288495329734717,0.030288495329734717,0.0024404284787872647,0.026706626098142353,0.026909036329155627,0.02745615735859585,0.02745615735859585,0.0007495312604534968,0.024592983973447533,0.02570829811411838,0.026259209920137278,0.026259209920137278,0.0016662259466897443,0.10257443725845457,0.09188487662303339,0.09931436481614708,0.09931436481614708,-0.003260072442307485,0.023659469046792208,0.04471015133461282,0.027819932264102724,0.027819932264102724,0.0041604632173105165,0.5710106231970272,0.5506346104813528,0.5519007044476021,0.5519007044476021,-0.019109918749425137,0.22360779357518865,0.23017549315557992,0.23696113586368017,0.23696113586368017,0.013353342288491526
2021-06-30,muy_conservador,-0.003970438654487648,123.13255530307232,0.23132555303072322,0,0.0,0.027848066850947453,0.030288495329734717,0.030989849579034286,0.030989849579034286,0.003141782728086833,0.026706626098142353,0.02745615735859585,0.027706271374814257,0.027706271374814257,0.0009996452766719045,0.024592983973447533,0.026259209920137278,0.026209800458418538,0.026209800458418538,0.0016168164849710044,0.10257443725845457,0.09931436481614708,0.09258330574557092,0.09258330574557092,-0.009991131512883653,0.023659469046792208,0.027819932264102724,0.02742852740633426,0.02742852740633426,0.003769058359542051,0.5710106231970272,0.5519007044476021,0.5538239720620579,0.5538239720620579,-0.01718665113496931,0.22360779357518865,0.23696113586368017,0.24125827337376987,0.24125827337376987,0.017650479798581226
2021-07-31,muy_conservador,0.01607844217382777,125.11233497322843,0.25112334973228423,0,0.0,0.027848066850947453,0.030989849579034286,0.031244032838765586,0.031244032838765586,0.0033959659878181336,0.026706626098142353,0.027706271374814257,0.0255126182916044,0.0255126182916044,-0.0011940078065379514,0.024592983973447533,0.026209800458418538,0.026616618429260445,0.026616618429260445,0.0020236344558129116,0.10257443725845457,0.09258330574557092,0.09342331659659055,0.09342331659659055,-0.00915112066186402,0.023659469046792208,0.02742852740633426,0.03175904047658024,0.03175904047658024,0.008099571429788035,0.5710106231970272,0.5538239720620579,0.5458825193361353,0.5458825193361353,-0.025128103860891926,0.22360779357518865,0.24125827337376987,0.2455618540310637,0.2455618540310637,0.021954060455875057
2021-08-31,muy_conservador,0.011260337122105028,126.52114204316071,0.26521142043160717,0,0.0,0.027848066850947453,0.031244032838765586,0.031815596806242324,0.031815596806242324,0.003967529955294872,0.026706626098142353,0.0255126182916044,0.025624565817400635,0.025624565817400635,-0.0010820602807417173,0.024592983973447533,0.026616618429260445,0.026760232659165,0.026760232659165,0.0021672486857174655,0.10257443725845457,0.09342331659659055,0.09231233153921015,0.09231233153921015,-0.010262105719244421,0.023659469046792208,0.03175904047658024,0.036282831430609,0.036282831430609,0.012623362383816793,0.5710106231970272,0.5458825193361353,0.5414557746654531,0.5414557746654531,-0.029554848531574085,0.22360779357518865,0.2455618540310637,0.2457486670819197,0.2457486670819197,0.02214087350673105
2021-09-30,muy_conservador,-0.0017602208307271974,126.29843689340893,0.2629843689340894,1,0.04326351807093358,0.027848066850947453,0.031815596806242324,0.030289264978950303,0.027848066850947453,0.00244119812800285,0.026706626098142353,0.025624565817400635,0.024675482110644464,0.026706626098142353,-0.002031143987497888,0.024592983973447533,0.026760232659165,0.025356362191882788,0.024592983973447533,0.0007633782184352546,0.10257443725845457,0.09231233153921015,0.08949414968790725,0.10257443725845457,-0.013080287570547314,0.023659469046792208,0.036282831430609,0.03358481436664748,0.023659469046792208,0.009925345319855273,0.5710106231970272,0.5414557746654531,0.5428585366841389,0.5710106231970272,-0.028152086512888364,0.22360779357518865,0.2457486670819197,0.25374138997982887,0.22360779357518865,0.030133596404640223
2021-10-31,muy_conservador,0.02197692267738585,129.07408787529008,0.29074087875290067,0,0.0,0.027848066850947453,0.027848066850947453,0.02916111542147011,0.02916111542147011,0.0013130485705226576,0.026706626098142353,0.026706626098142353,0.02641241843657625,0.02641241843657625,-0.0002942076615661017,0.024592983973447533,0.024592983973447533,0.02573263739094303,0.02573263739094303,0.0011396534174954974,0.10257443725845457,0.10257443725845457,0.10185382056601436,0.10185382056601436,-0.0007206166924402096,0.023659469046792208,0.023659469046792208,0.03325561349862558,0.03325561349862558,0.009596144451833374,0.5710106231970272,0.5710106231970272,0.5575943977346458,0.5575943977346458,-0.013416225462381415,0.22360779357518865,0.22360779357518865,0.22598999695172484,0.22598999695172484,0.0023822033765361905
2021-11-30,muy_conservador,-0.004246380718303946,128.52599015730377,0.2852599015730377,0,0.0,0.027848066850947453,0.02916111542147011,0.0290501686178637,0.0290501686178637,0.0012021017669162463,0.026706626098142353,0.02641241843657625,0.02544154817680924,0.02544154817680924,-0.0012650779213331138,0.024592983973447533,0.02573263739094303,0.025486795470702053,0.025486795470702053,0.0008938114972545201,0.10257443725845457,0.10185382056601436,0.10158231610637884,0.10158231610637884,-0.0009921211520757256,0.023659469046792208,0.03325561349862558,0.030583614777846237,0.030583614777846237,0.006924145731054029,0.5710106231970272,0.5575943977346458,0.5596828372928614,0.5596828372928614,-0.011327785904165832,0.22360779357518865,0.22598999695172484,0.22817271955753862,0.22817271955753862,0.004564925982349977
2021-12-31,muy_conservador,0.003826067051779272,129.01773921354194,0.2901773921354194,0,0.0,0.027848066850947453,0.0290501686178637,0.03017182916583439,0.03017182916583439,0.002323762314886936,0.026706626098142353,0.02544154817680924,0.025349767429076943,0.025349767429076943,-0.0013568586690654097,0.024592983973447533,0.025486795470702053,0.026919395612106583,0.026919395612106583,0.0023264116386590497,0.10257443725845457,0.10158231610637884,0.1045336590635001,0.1045336590635001,0.0019592218050455273,0.023659469046792208,0.030583614777846237,0.02470567546374923,0.02470567546374923,0.001046206416957022,0.5710106231970272,0.5596828372928614,0.5585036680696962,0.5585036680696962,-0.012506955127331021,0.22360779357518865,0.22817271955753862,0.22981600519603657,0.22981600519603657,0.00620821162084792
2022-01-31,muy_conservador,-0.00483097938776123,128.39445717474578,0.2839445717474578,0,0.0,0.027848066850947453,0.03017182916583439,0.02871927037400284,0.02871927037400284,0.0008712035230553881,0.026706626098142353,0.025349767429076943,0.025467611628349318,0.025467611628349318,-0.0012390144697930344,0.024592983973447533,0.026919395612106583,0.025615278190136176,0.025615278190136176,0.0010222942166886427,0.10257443725845457,0.1045336590635001,0.103277727330863,0.103277727330863,0.0007032900724084357,0.023659469046792208,0.02470567546374923,0.02059502602352858,0.02059502602352858,-0.003064443023263627,0.5710106231970272,0.5585036680696962,0.5598927439785334,0.5598927439785334,-0.011117879218493831,0.22360779357518865,0.22981600519603657,0.23643234247458664,0.23643234247458664,0.012824548899397992
2022-02-28,muy_conservador,0.004921277229671363,129.02632189325587,0.2902632189325587,0,0.0,0.027848066850947453,0.02871927037400284,0.027735071278793863,0.027735071278793863,-0.00011299557215358955,0.026706626098142353,0.025467611628349318,0.024248021169174787,0.024248021169174787,-0.0024586049289675657,0.024592983973447533,0.025615278190136176,0.02477516735336188,0.02477516735336188,0.00018218337991434547,0.10257443725845457,0.103277727330863,0.10906337006421882,0.10906337006421882,0.00648893280576425,0.023659469046792208,0.02059502602352858,0.022209467952637493,0.022209467952637493,-0.0014500010941547146,0.5710106231970272,0.5598927439785334,0.555714624195815,0.555714624195815,-0.015295999001212257,0.22360779357518865,0.23643234247458664,0.23625427798599813,0.23625427798599813,0.012646484410809483
2022-03-31,muy_conservador,0.011725096260373163,130.5391679375762,0.30539167937576206,0,0.0,0.027848066850947453,0.027735071278793863,0.02835604064353866,0.02835604064353866,0.0005079737925912063,0.026706626098142353,0.024248021169174787,0.023156651150429194,0.023156651150429194,-0.003549974947713159,0.024592983973447533,0.02477516735336188,0.02512007213756914,0.02512007213756914,0.0005270881641216071,0.10257443725845457,0.10906337006421882,0.10917122829415371,0.10917122829415371,0.006596791035699143,0.023659469046792208,0.022209467952637493,0.024119414168099602,0.024119414168099602,0.0004599451213073945,0.5710106231970272,0.555714624195815,0.5491758916886992,0.5491758916886992,-0.021834731508328042,0.22360779357518865,0.23625427798599813,0.2409007019175104,0.2409007019175104,0.01729290834232175
2022-04-30,muy_conservador,0.006545814543108397,131.39365312150724,0.31393653121507237,1,0.039532404059406404,0.027848066850947453,0.02835604064353866,0.02569903762306304,0.027848066850947453,-0.002149029227884413,0.026706626098142353,0.023156651150429194,0.021594611915694478,0.026706626098142353,-0.005112014182447874,0.024592983973447533,0.02512007213756914,0.023679325495512788,0.024592983973447533,-0.0009136584779347451,0.10257443725845457,0.10917122829415371,0.10621578567699781,0.10257443725845457,0.0036413484185432443,0.023659469046792208,0.024119414168099602,0.02018890359493796,0.023659469046792208,-0.003470565451854247,0.5710106231970272,0.5491758916886992,0.5431234864777421,0.5710106231970272,-0.02788713671928511,0.22360779357518865,0.2409007019175104,0.2594988492160518,0.22360779357518865,0.03589105564086317
2022-05-31,muy_conservador,-0.00428547997572419,130.83056825211779,0.30830568252117785,0,0.0,0.027848066850947453,0.027848066850947453,0.028031054300450917,0.028031054300450917,0.00018298744950346474,0.026706626098142353,0.026706626098142353,0.026986118902210733,0.026986118902210733,0.00027949280406838056,0.024592983973447533,0.024592983973447533,0.024681172241742003,0.024681172241742003,8.818826829446944e-05,0.10257443725845457,0.10257443725845457,0.09965599918840565,0.09965599918840565,-0.0029184380700489204,0.023659469046792208,0.023659469046792208,0.019588433561027827,0.019588433561027827,-0.004071035485764381,0.5710106231970272,0.5710106231970272,0.5747236581987787,0.5747236581987787,0.0037130350017514635,0.22360779357518865,0.22360779357518865,0.2263335636073842,0.2263335636073842,0.002725770032195568
2022-06-30,muy_conservador,-0.008602958143351755,129.7050383495739,0.297050383495739,0,0.0,0.027848066850947453,0.028031054300450917,0.025831202632269117,0.025831202632269117,-0.002016864218678336,0.026706626098142353,0.026986118902210733,0.0255988224076984,0.0255988224076984,-0.001107803690443953,0.024592983973447533,0.024681172241742003,0.02323079850767114,0.02323079850767114,-0.0013621854657763915,0.10257443725845457,0.09965599918840565,0.09894665064794478,0.09894665064794478,-0.0036277866105097895,0.023659469046792208,0.019588433561027827,0.01164268048294174,0.01164268048294174,-0.012016788563850469,0.5710106231970272,0.5747236581987787,0.5793381104667288,0.5793381104667288,0.008327487269701561,0.22360779357518865,0.2263335636073842,0.23541173485474604,0.23541173485474604,0.01180394127955739
2022-07-31,muy_conservador,0.02994404596471618,133.58893197976883,0.3358893197976882,0,0.0,0.027848066850947453,0.025831202632269117,0.027389772263129455,0.027389772263129455,-0.0004582945878179971,0.026706626098142353,0.0255988224076984,0.024767801765867615,0.024767801765867615,-0.0019388243322747377,0.024592983973447533,0.02323079850767114,0.02408822872906685,0.02408822872906685,-0.0005047552443806849,0.10257443725845457,0.09894665064794478,0.09358349301844365,0.09358349301844365,-0.008990944240010915,0.023659469046792208,0.01164268048294174,0.014454801203961103,0.014454801203961103,-0.009204667842831105,0.5710106231970272,0.5793381104667288,0.5635645891710803,0.5635645891710803,-0.0074460340259469016,0.22360779357518865,0.23541173485474604,0.2521513138484512,0.2521513138484512,0.02854352027326254
2022-08-31,muy_conservador,0.0067475116531999805,134.49032485504088,0.3449032485504089,1,0.040107484126615724,0.027848066850947453,0.027389772263129455,0.026096131883637616,0.027848066850947453,-0.0017519349673098365,0.026706626098142353,0.024767801765867615,0.024275500666957037,0.026706626098142353,-0.002431125431185316,0.024592983973447533,0.02408822872906685,0.023100697905421002,0.024592983973447533,-0.0014922860680265312,0.10257443725845457,0.09358349301844365,0.09022026230550619,0.10257443725845457,-0.012354174952948382,0.023659469046792208,0.014454801203961103,0.012106835254883876,0.023659469046792208,-0.011552633791908332,0.5710106231970272,0.5635645891710803,0.56048529428179,0.5710106231970272,-0.010525328915237275,0.22360779357518865,0.2521513138484512,0.2637152777018044,0.22360779357518865,0.04010748412661577
2022-09-30,muy_conservador,-0.0028505509960641035,134.10695332556435,0.3410695332556435,0,0.0,0.027848066850947453,0.027848066850947453,0.02524218673790017,0.02524218673790017,-0.0026058801130472813,0.026706626098142353,0.026706626098142353,0.023692368114412908,0.023692368114412908,-0.0030142579837294445,0.024592983973447533,0.024592983973447533,0.022534239147453,0.022534239147453,-0.0020587448259945344,0.10257443725845457,0.10257443725845457,0.09989666617802723,0.09989666617802723,-0.002677771080427341,0.023659469046792208,0.023659469046792208,0.02282069701924741,0.02282069701924741,-0.0008387720275447978,0.5710106231970272,0.5710106231970272,0.5684242983799573,0.5684242983799573,-0.002586324817069885,0.22360779357518865,0.22360779357518865,0.23738954442300195,0.23738954442300195,0.013781750847813301
2022-10-31,muy_conservador,0.010811808670220538,135.55689204626654,0.3555689204626653,0,0.0,0.027848066850947453,0.02524218673790017,0.027001820761339952,0.027001820761339952,-0.0008462460896075004,0.026706626098142353,0.023692368114412908,0.02297527876192062,0.02297527876192062,-0.003731347336221734,0.024592983973447533,0.022534239147453,0.024513293551648843,0.024513293551648843,-7.969042179869004e-05,0.10257443725845457,0.09989666617802723,0.09706462169335889,0.09706462169335889,-0.00550981556509568,0.023659469046792208,0.02282069701924741,0.02371621126534671,0.02371621126534671,5.674221855450287e-05,0.5710106231970272,0.5684242983799573,0.5649040445675056,0.5649040445675056,-0.006106578629521575,0.22360779357518865,0.23738954442300195,0.23982472939887947,0.23982472939887947,0.016216935823690826
2022-11-30,muy_conservador,0.024365049394023758,138.85974241667418,0.3885974241667418,0,0.0,0.027848066850947453,0.027001820761339952,0.02782493699040943,0.02782493699040943,-2.312986053802299e-05,0.026706626098142353,0.02297527876192062,0.025925304877599753,0.025925304877599753,-0.0007813212205425996,0.024592983973447533,0.024513293551648843,0.025545225058172267,0.025545225058172267,0.0009522410847247337,0.10257443725845457,0.09706462169335889,0.10280243691120915,0.10280243691120915,0.00022799965275457912,0.023659469046792208,0.02371621126534671,0.019406637577833653,0.019406637577833653,-0.004252831468958555,0.5710106231970272,0.5649040445675056,0.5538985153793831,0.5538985153793831,-0.017112107817644162,0.22360779357518865,0.23982472939887947,0.2445969432053927,0.2445969432053927,0.02098914963020404
2022-12-31,muy_conservador,0.014824250936546978,140.91823408324325,0.40918234083243243,1,0.03342954030472299,0.027848066850947453,0.02782493699040943,0.025720292299650584,0.027848066850947453,-0.002127774551296868,0.026706626098142353,0.025925304877599753,0.024499392161914057,0.026706626098142353,-0.0022072339362282957,0.024592983973447533,0.025545225058172267,0.024093151759408907,0.024592983973447533,-0.0004998322140386258,0.10257443725845457,0.10280243691120915,0.10426949668432098,0.10257443725845457,0.0016950594258664103,0.023659469046792208,0.019406637577833653,0.018535699430034656,0.023659469046792208,-0.0051237696167575515,0.5710106231970272,0.5538985153793831,0.5475396932106256,0.5710106231970272,-0.023470929986401656,0.22360779357518865,0.2445969432053927,0.2553422744540452,0.22360779357518865,0.03173448087885658
2023-01-31,muy_conservador,0.03540705469463865,145.90773370490052,0.45907733704900533,0,0.0,0.027848066850947453,0.027848066850947453,0.028587169818171606,0.028587169818171606,0.0007391029672241534,0.026706626098142353,0.026706626098142353,0.028148109161968096,0.028148109161968096,0.0014414830638257436,0.024592983973447533,0.024592983973447533,0.02444179688856098,0.02444179688856098,-0.0001511870848865532,0.10257443725845457,0.10257443725845457,0.10477228261394195,0.10477228261394195,0.0021978453554873795,0.023659469046792208,0.023659469046792208,0.03163204415008804,0.03163204415008804,0.00797257510329583,0.5710106231970272,0.5710106231970272,0.5549687000163508,0.5549687000163508,-0.016041923180676432,0.22360779357518865,0.22360779357518865,0.22744989735091842,0.22744989735091842,0.0038421037757297716
